user_id,churn,recency_days,frequency,monetary,r_score,f_score,m_score,segment,rfm_score
USR08366,0,30.0,16,27938.71,4,3,3,Loyal,10
USR08367,0,35.0,16,12981.73,3,3,3,Loyal,9
USR08368,0,24.0,12,14760.5,4,3,3,Loyal,10
USR08369,0,35.0,14,20998.9,3,3,3,Loyal,9
USR08370,0,17.0,11,12252.25,4,3,3,Loyal,10
USR08371,0,12.0,20,19165.01,4,4,3,Champion,11
USR08372,0,20.0,19,22522.02,4,3,3,Loyal,10
USR08373,0,65.0,10,12807.72,3,3,3,Loyal,9
USR08374,0,25.0,16,17908.38,4,3,3,Loyal,10
USR08375,0,46.0,9,21697.31,3,2,3,Promising,8
USR08376,0,11.0,12,10401.99,4,3,3,Loyal,10
USR08377,0,37.0,7,6446.79,3,2,2,Promising,7
USR08378,0,13.0,18,14397.31,4,3,3,Loyal,10
USR08379,0,22.0,11,7749.46,4,3,2,Loyal,9
USR08380,0,20.0,17,22676.82,4,3,3,Loyal,10
USR08381,0,12.0,16,14719.67,4,3,3,Loyal,10
USR08382,0,15.0,19,29338.71,4,3,3,Loyal,10
USR08383,0,13.0,17,25053.8,4,3,3,Loyal,10
USR08384,0,25.0,10,15608.17,4,3,3,Loyal,10
USR08385,0,28.0,11,6574.89,4,3,2,Loyal,9
USR08386,0,5.0,14,13413.32,4,3,3,Loyal,10
USR08387,0,11.0,16,23936.82,4,3,3,Loyal,10
USR08388,0,23.0,10,13502.3,4,3,3,Loyal,10
USR08389,0,14.0,8,12943.84,4,2,3,Loyal,9
USR08390,0,23.0,13,13558.94,4,3,3,Loyal,10
USR08391,0,11.0,13,13949.31,4,3,3,Loyal,10
USR08392,0,32.0,11,9085.13,3,3,2,Promising,8
USR08393,0,4.0,16,32420.13,4,3,3,Loyal,10
USR08394,0,34.0,15,18013.65,3,3,3,Loyal,9
USR08395,0,33.0,14,18736.65,3,3,3,Loyal,9
USR08396,0,11.0,19,22793.9,4,3,3,Loyal,10
USR08397,0,15.0,8,4611.08,4,2,2,Promising,8
USR08398,0,54.0,8,9009.06,3,2,2,Promising,7
USR08399,0,30.0,14,16972.63,4,3,3,Loyal,10
USR08400,0,35.0,9,4088.23,3,2,2,Promising,7
USR08401,1,67.0,9,2754.7,3,2,2,Promising,7
USR08402,0,12.0,11,12218.45,4,3,3,Loyal,10
USR08403,0,42.0,21,17184.13,3,4,3,Loyal,10
USR08404,0,24.0,13,17252.23,4,3,3,Loyal,10
USR08405,0,15.0,9,11467.16,4,2,3,Loyal,9
USR08406,0,29.0,10,6773.95,4,3,2,Loyal,9
USR08407,0,15.0,13,9529.75,4,3,2,Loyal,9
USR08408,0,11.0,13,22138.78,4,3,3,Loyal,10
USR08409,0,108.0,9,8183.07,2,2,2,At Risk,6
USR08410,0,72.0,13,16572.07,3,3,3,Loyal,9
USR08411,0,16.0,25,32095.21,4,4,3,Champion,11
USR08412,0,30.0,8,3329.98,4,2,2,Promising,8
USR08413,0,14.0,21,25693.55,4,4,3,Champion,11
USR08414,0,12.0,13,22772.03,4,3,3,Loyal,10
USR08415,0,63.0,11,4928.75,3,3,2,Promising,8
USR08416,0,25.0,10,19113.01,4,3,3,Loyal,10
USR08417,0,15.0,14,23775.94,4,3,3,Loyal,10
USR08418,1,87.0,8,1658.08,3,2,2,Promising,7
USR08419,0,22.0,10,7590.72,4,3,2,Loyal,9
USR08420,1,7.0,5,4620.51,4,2,2,Promising,8
USR08421,0,22.0,16,13487.26,4,3,3,Loyal,10
USR08422,0,38.0,10,16364.6,3,3,3,Loyal,9
USR08423,0,6.0,19,25621.97,4,3,3,Loyal,10
USR08424,0,12.0,13,20295.95,4,3,3,Loyal,10
USR08425,0,51.0,15,17982.92,3,3,3,Loyal,9
USR08426,0,46.0,17,12368.36,3,3,3,Loyal,9
USR08427,0,33.0,10,10134.21,3,3,3,Loyal,9
USR08428,0,33.0,21,24168.01,3,4,3,Loyal,10
USR08429,0,27.0,16,25221.18,4,3,3,Loyal,10
USR08430,0,19.0,11,15846.49,4,3,3,Loyal,10
USR08431,0,8.0,12,14476.14,4,3,3,Loyal,10
USR08432,0,27.0,14,16782.99,4,3,3,Loyal,10
USR08433,0,29.0,13,11510.87,4,3,3,Loyal,10
USR08434,1,137.0,6,1831.4,2,2,2,At Risk,6
USR08435,0,34.0,10,6263.0,3,3,2,Promising,8
USR08436,0,13.0,14,17918.3,4,3,3,Loyal,10
USR08437,1,60.0,9,6706.63,3,2,2,Promising,7
USR08438,0,5.0,18,31436.93,4,3,3,Loyal,10
USR08439,0,49.0,18,29802.85,3,3,3,Loyal,9
USR08440,0,27.0,13,17413.62,4,3,3,Loyal,10
USR08441,0,26.0,17,19129.15,4,3,3,Loyal,10
USR08442,0,21.0,9,11515.33,4,2,3,Loyal,9
USR08443,0,35.0,18,15930.85,3,3,3,Loyal,9
USR08444,0,12.0,9,12555.39,4,2,3,Loyal,9
USR08445,0,34.0,14,14707.55,3,3,3,Loyal,9
USR08446,0,44.0,14,15131.29,3,3,3,Loyal,9
USR08447,1,88.0,6,3373.11,3,2,2,Promising,7
USR08448,0,34.0,15,10513.71,3,3,3,Loyal,9
USR08449,0,33.0,11,18314.1,3,3,3,Loyal,9
USR08450,0,49.0,13,15235.18,3,3,3,Loyal,9
USR08451,0,31.0,13,20514.53,3,3,3,Loyal,9
USR08452,1,82.0,12,4047.95,3,3,2,Promising,8
USR08453,0,11.0,10,9623.66,4,3,2,Loyal,9
USR08454,0,58.0,17,21383.67,3,3,3,Loyal,9
USR08455,0,31.0,10,17278.73,3,3,3,Loyal,9
USR08456,0,23.0,18,34305.98,4,3,3,Loyal,10
USR08457,0,30.0,11,17347.4,4,3,3,Loyal,10
USR08458,0,11.0,11,18553.13,4,3,3,Loyal,10
USR08459,0,58.0,10,9338.89,3,3,2,Promising,8
USR08460,0,42.0,15,25791.6,3,3,3,Loyal,9
USR08461,0,22.0,17,22787.08,4,3,3,Loyal,10
USR08462,0,52.0,19,15599.88,3,3,3,Loyal,9
USR08463,0,11.0,9,12884.99,4,2,3,Loyal,9
USR08464,0,48.0,16,17322.62,3,3,3,Loyal,9
USR08465,0,20.0,10,9316.62,4,3,2,Loyal,9
USR08466,0,38.0,12,20153.84,3,3,3,Loyal,9
USR08467,0,13.0,12,9639.43,4,3,2,Loyal,9
USR08468,0,40.0,12,13339.59,3,3,3,Loyal,9
USR08469,0,33.0,10,15595.4,3,3,3,Loyal,9
USR08470,0,37.0,14,13969.03,3,3,3,Loyal,9
USR08471,0,7.0,17,24591.89,4,3,3,Loyal,10
USR08472,1,19.0,7,6068.57,4,2,2,Promising,8
USR08473,0,29.0,12,10665.79,4,3,3,Loyal,10
USR08474,0,23.0,17,21724.75,4,3,3,Loyal,10
USR08475,0,41.0,8,16177.24,3,2,3,Promising,8
USR08476,0,11.0,22,30050.32,4,4,3,Champion,11
USR08477,1,68.0,11,7791.38,3,3,2,Promising,8
USR08478,0,15.0,14,17919.71,4,3,3,Loyal,10
USR08479,0,3.0,12,9499.58,4,3,2,Loyal,9
USR08480,1,80.0,4,4165.55,3,2,2,Promising,7
USR08481,0,15.0,11,10959.95,4,3,3,Loyal,10
USR08482,0,26.0,11,10764.32,4,3,3,Loyal,10
USR08483,0,9.0,11,12378.58,4,3,3,Loyal,10
USR08484,0,31.0,8,17378.43,3,2,3,Promising,8
USR08485,0,4.0,7,8587.5,4,2,2,Promising,8
USR08486,0,6.0,8,13044.64,4,2,3,Loyal,9
USR08487,0,26.0,16,25775.37,4,3,3,Loyal,10
USR08488,1,52.0,8,2734.35,3,2,2,Promising,7
USR08489,0,32.0,18,24234.02,3,3,3,Loyal,9
USR08490,0,19.0,13,21996.85,4,3,3,Loyal,10
USR08491,0,30.0,20,19867.99,4,4,3,Champion,11
USR08492,0,20.0,14,19488.23,4,3,3,Loyal,10
USR08493,0,8.0,12,7602.67,4,3,2,Loyal,9
USR08494,0,17.0,14,9474.67,4,3,2,Loyal,9
USR08495,0,27.0,15,16552.51,4,3,3,Loyal,10
USR08496,0,12.0,11,13084.42,4,3,3,Loyal,10
USR08497,0,18.0,9,5329.56,4,2,2,Promising,8
USR08498,0,16.0,15,13665.03,4,3,3,Loyal,10
USR08499,0,34.0,14,11530.63,3,3,3,Loyal,9
USR08500,0,9.0,22,35614.89,4,4,3,Champion,11
USR08501,0,41.0,16,21875.69,3,3,3,Loyal,9
USR08502,0,52.0,12,18568.87,3,3,3,Loyal,9
USR08503,0,13.0,16,11962.31,4,3,3,Loyal,10
USR08504,1,35.0,8,4601.25,3,2,2,Promising,7
USR08505,0,16.0,18,40414.9,4,3,3,Loyal,10
USR08506,0,41.0,13,9480.37,3,3,2,Promising,8
USR08507,0,11.0,12,17861.09,4,3,3,Loyal,10
USR08508,0,19.0,13,15735.12,4,3,3,Loyal,10
USR08509,0,39.0,17,17608.55,3,3,3,Loyal,9
USR08510,0,20.0,12,15303.11,4,3,3,Loyal,10
USR08511,0,8.0,11,11035.4,4,3,3,Loyal,10
USR08512,1,105.0,8,5809.55,2,2,2,At Risk,6
USR08513,0,16.0,16,22828.69,4,3,3,Loyal,10
USR08514,0,27.0,13,20071.43,4,3,3,Loyal,10
USR08515,0,5.0,15,18216.25,4,3,3,Loyal,10
USR08516,0,21.0,12,18861.12,4,3,3,Loyal,10
USR08517,0,17.0,11,23357.5,4,3,3,Loyal,10
USR08518,1,120.0,5,3306.88,2,2,2,At Risk,6
USR08519,0,32.0,12,10546.36,3,3,3,Loyal,9
USR08520,0,10.0,20,25019.31,4,4,3,Champion,11
USR08521,0,90.0,11,8410.12,3,3,2,Promising,8
USR08522,0,24.0,17,20503.72,4,3,3,Loyal,10
USR08523,0,26.0,10,13977.92,4,3,3,Loyal,10
USR08524,0,8.0,10,9083.45,4,3,2,Loyal,9
USR08525,0,9.0,19,22200.08,4,3,3,Loyal,10
USR08526,0,34.0,12,18692.74,3,3,3,Loyal,9
USR08527,0,20.0,13,9746.81,4,3,2,Loyal,9
USR08528,0,12.0,14,23651.79,4,3,3,Loyal,10
USR08529,0,71.0,12,23510.28,3,3,3,Loyal,9
USR08530,0,13.0,17,16481.31,4,3,3,Loyal,10
USR08531,0,27.0,12,8955.89,4,3,2,Loyal,9
USR08532,0,34.0,16,15838.68,3,3,3,Loyal,9
USR08533,0,34.0,10,10029.26,3,3,3,Loyal,9
USR08534,0,7.0,16,20219.1,4,3,3,Loyal,10
USR08535,0,2.0,11,28263.74,4,3,3,Loyal,10
USR08536,1,31.0,12,5157.91,3,3,2,Promising,8
USR08537,0,18.0,14,10570.22,4,3,3,Loyal,10
USR08538,0,38.0,8,3711.61,3,2,2,Promising,7
USR08539,0,13.0,13,20855.69,4,3,3,Loyal,10
USR08540,0,37.0,11,10505.2,3,3,3,Loyal,9
USR08541,0,22.0,12,16947.5,4,3,3,Loyal,10
USR08542,0,8.0,18,22432.89,4,3,3,Loyal,10
USR08543,0,19.0,20,16746.55,4,4,3,Champion,11
USR08544,0,28.0,14,23436.81,4,3,3,Loyal,10
USR08545,0,19.0,12,12505.96,4,3,3,Loyal,10
USR08546,0,45.0,9,19568.25,3,2,3,Promising,8
USR08547,0,42.0,16,21505.3,3,3,3,Loyal,9
USR08548,0,11.0,14,20098.16,4,3,3,Loyal,10
USR08549,0,30.0,13,16745.95,4,3,3,Loyal,10
USR08550,0,22.0,13,25748.78,4,3,3,Loyal,10
USR08551,0,17.0,20,23748.05,4,4,3,Champion,11
USR08552,0,29.0,16,15584.04,4,3,3,Loyal,10
USR08553,1,117.0,2,398.08,2,1,1,Lost,4
USR08554,0,15.0,12,13397.45,4,3,3,Loyal,10
USR08555,0,28.0,11,6960.69,4,3,2,Loyal,9
USR08556,0,39.0,13,8329.21,3,3,2,Promising,8
USR08557,0,22.0,10,20454.23,4,3,3,Loyal,10
USR08558,0,13.0,9,16388.39,4,2,3,Loyal,9
USR08559,0,16.0,25,26375.37,4,4,3,Champion,11
USR08560,0,19.0,12,15270.22,4,3,3,Loyal,10
USR08561,0,27.0,14,17590.81,4,3,3,Loyal,10
USR08562,0,17.0,8,10234.8,4,2,3,Loyal,9
USR08563,0,22.0,17,26089.59,4,3,3,Loyal,10
USR08564,0,28.0,15,17332.29,4,3,3,Loyal,10
USR08565,0,30.0,11,15225.24,4,3,3,Loyal,10
USR08566,0,63.0,12,19012.75,3,3,3,Loyal,9
USR08567,0,15.0,13,15372.97,4,3,3,Loyal,10
USR08568,0,34.0,10,15477.94,3,3,3,Loyal,9
USR08569,0,20.0,17,13503.67,4,3,3,Loyal,10
USR08570,0,39.0,16,14828.32,3,3,3,Loyal,9
USR08571,0,16.0,9,13349.28,4,2,3,Loyal,9
USR08572,0,21.0,10,10562.55,4,3,3,Loyal,10
USR08573,1,32.0,15,9197.89,3,3,2,Promising,8
USR08574,0,22.0,19,13697.01,4,3,3,Loyal,10
USR08575,0,39.0,14,20337.21,3,3,3,Loyal,9
USR08576,0,35.0,5,5327.12,3,2,2,Promising,7
USR08577,0,34.0,13,18925.63,3,3,3,Loyal,9
USR08578,1,154.0,6,5288.69,2,2,2,At Risk,6
USR08579,0,16.0,12,7905.06,4,3,2,Loyal,9
USR08580,0,84.0,13,8512.04,3,3,2,Promising,8
USR08581,0,25.0,10,13383.66,4,3,3,Loyal,10
USR08582,0,55.0,11,14870.06,3,3,3,Loyal,9
USR08583,0,11.0,16,25396.19,4,3,3,Loyal,10
USR08584,0,17.0,11,14839.58,4,3,3,Loyal,10
USR08585,0,31.0,12,13186.33,3,3,3,Loyal,9
USR08586,0,21.0,17,21150.45,4,3,3,Loyal,10
USR08587,0,31.0,13,14016.8,3,3,3,Loyal,9
USR08588,0,5.0,15,13506.52,4,3,3,Loyal,10
USR08589,0,25.0,15,17396.92,4,3,3,Loyal,10
USR08590,0,12.0,20,29564.78,4,4,3,Champion,11
USR08591,0,32.0,13,20409.81,3,3,3,Loyal,9
USR08592,0,27.0,12,17682.92,4,3,3,Loyal,10
USR08593,0,8.0,9,26198.23,4,2,3,Loyal,9
USR08594,0,36.0,13,23905.99,3,3,3,Loyal,9
USR08595,0,20.0,16,21279.64,4,3,3,Loyal,10
USR08596,0,9.0,15,22491.67,4,3,3,Loyal,10
USR08597,0,31.0,15,13913.88,3,3,3,Loyal,9
USR08598,0,19.0,14,19773.82,4,3,3,Loyal,10
USR08599,0,7.0,16,21797.17,4,3,3,Loyal,10
USR08600,0,16.0,12,14751.03,4,3,3,Loyal,10
USR08601,0,32.0,11,9402.84,3,3,2,Promising,8
USR08602,0,28.0,17,32121.47,4,3,3,Loyal,10
USR08603,0,26.0,20,25340.62,4,4,3,Champion,11
USR08604,0,19.0,9,10594.94,4,2,3,Loyal,9
USR08605,0,26.0,13,14542.32,4,3,3,Loyal,10
USR08606,0,35.0,17,21469.97,3,3,3,Loyal,9
USR08607,0,21.0,18,25440.14,4,3,3,Loyal,10
USR08608,0,25.0,14,21090.02,4,3,3,Loyal,10
USR08609,0,14.0,10,14735.51,4,3,3,Loyal,10
USR08610,0,51.0,16,19532.21,3,3,3,Loyal,9
USR08611,1,128.0,6,5311.16,2,2,2,At Risk,6
USR08612,1,58.0,14,8551.59,3,3,2,Promising,8
USR08613,0,24.0,17,19569.3,4,3,3,Loyal,10
USR08614,0,46.0,10,20202.57,3,3,3,Loyal,9
USR08615,0,19.0,14,14800.54,4,3,3,Loyal,10
USR08616,0,22.0,11,20673.86,4,3,3,Loyal,10
USR08617,0,14.0,13,12361.15,4,3,3,Loyal,10
USR08618,0,36.0,12,11810.76,3,3,3,Loyal,9
USR08619,0,44.0,12,16126.21,3,3,3,Loyal,9
USR08620,1,40.0,8,5738.13,3,2,2,Promising,7
USR08621,0,24.0,15,20863.62,4,3,3,Loyal,10
USR08622,0,56.0,15,18445.13,3,3,3,Loyal,9
USR08623,0,17.0,14,14981.44,4,3,3,Loyal,10
USR08624,0,32.0,13,17009.89,3,3,3,Loyal,9
USR08625,0,17.0,14,15202.39,4,3,3,Loyal,10
USR08626,1,191.0,4,3663.1,1,2,2,At Risk,5
USR08627,0,25.0,10,12582.95,4,3,3,Loyal,10
USR08628,1,111.0,8,4952.12,2,2,2,At Risk,6
USR08629,0,25.0,7,5043.17,4,2,2,Promising,8
USR08630,0,6.0,15,17951.25,4,3,3,Loyal,10
USR08631,0,40.0,24,28179.54,3,4,3,Loyal,10
USR08632,0,23.0,23,30027.77,4,4,3,Champion,11
USR08633,0,25.0,8,11263.78,4,2,3,Loyal,9
USR08634,0,7.0,10,17591.59,4,3,3,Loyal,10
USR08635,0,30.0,11,5441.26,4,3,2,Loyal,9
USR08636,0,16.0,17,20078.75,4,3,3,Loyal,10
USR08637,0,13.0,10,16068.34,4,3,3,Loyal,10
USR08638,0,30.0,13,18057.62,4,3,3,Loyal,10
USR08639,0,7.0,17,21202.09,4,3,3,Loyal,10
USR08640,0,34.0,16,18494.61,3,3,3,Loyal,9
USR08641,0,12.0,19,36946.43,4,3,3,Loyal,10
USR08642,0,28.0,8,9418.1,4,2,2,Promising,8
USR08643,0,22.0,15,19663.1,4,3,3,Loyal,10
USR08644,0,24.0,14,13049.27,4,3,3,Loyal,10
USR08645,0,13.0,16,16813.28,4,3,3,Loyal,10
USR08646,0,27.0,18,18720.57,4,3,3,Loyal,10
USR08647,0,20.0,12,12963.31,4,3,3,Loyal,10
USR08648,0,18.0,11,15880.11,4,3,3,Loyal,10
USR08649,0,20.0,18,11260.19,4,3,3,Loyal,10
USR08650,0,15.0,12,10527.95,4,3,3,Loyal,10
USR08651,0,22.0,13,13552.11,4,3,3,Loyal,10
USR08652,0,34.0,16,17763.52,3,3,3,Loyal,9
USR08653,0,13.0,16,22189.91,4,3,3,Loyal,10
USR08654,0,5.0,16,21285.3,4,3,3,Loyal,10
USR08655,0,13.0,12,14526.08,4,3,3,Loyal,10
USR08656,0,12.0,10,9270.96,4,3,2,Loyal,9
USR08657,0,14.0,17,13577.74,4,3,3,Loyal,10
USR08658,0,16.0,22,23223.95,4,4,3,Champion,11
USR08659,0,50.0,19,18923.72,3,3,3,Loyal,9
USR08660,0,41.0,16,15379.84,3,3,3,Loyal,9
USR08661,0,42.0,16,21658.25,3,3,3,Loyal,9
USR08662,0,108.0,9,6435.31,2,2,2,At Risk,6
USR08663,0,35.0,7,4670.78,3,2,2,Promising,7
USR08664,0,19.0,19,15253.87,4,3,3,Loyal,10
USR08665,1,167.0,7,6981.31,2,2,2,At Risk,6
USR08666,0,64.0,9,6052.72,3,2,2,Promising,7
USR08667,0,10.0,9,7551.7,4,2,2,Promising,8
USR08668,0,20.0,12,14699.95,4,3,3,Loyal,10
USR08669,0,41.0,15,29376.48,3,3,3,Loyal,9
USR08670,0,57.0,13,9654.15,3,3,2,Promising,8
USR08671,0,21.0,7,15685.67,4,2,3,Loyal,9
USR08672,0,47.0,9,11804.82,3,2,3,Promising,8
USR08673,0,44.0,14,17214.65,3,3,3,Loyal,9
USR08674,0,23.0,18,14198.94,4,3,3,Loyal,10
USR08675,0,34.0,18,19836.86,3,3,3,Loyal,9
USR08676,0,5.0,10,14792.79,4,3,3,Loyal,10
USR08677,0,20.0,15,21014.87,4,3,3,Loyal,10
USR08678,0,54.0,13,18700.69,3,3,3,Loyal,9
USR08679,0,25.0,17,19436.81,4,3,3,Loyal,10
USR08680,0,37.0,15,13203.88,3,3,3,Loyal,9
USR08681,0,36.0,10,13328.38,3,3,3,Loyal,9
USR08682,0,17.0,14,19173.43,4,3,3,Loyal,10
USR08683,0,13.0,15,25066.06,4,3,3,Loyal,10
USR08684,0,17.0,17,19636.98,4,3,3,Loyal,10
USR08685,0,45.0,13,12080.53,3,3,3,Loyal,9
USR08686,0,18.0,12,14119.43,4,3,3,Loyal,10
USR08687,0,44.0,18,26759.75,3,3,3,Loyal,9
USR08688,1,26.0,10,5398.19,4,3,2,Loyal,9
USR08689,0,40.0,8,8119.26,3,2,2,Promising,7
USR08690,0,20.0,11,10681.51,4,3,3,Loyal,10
USR08691,0,9.0,23,29413.96,4,4,3,Champion,11
USR08692,0,14.0,13,13340.64,4,3,3,Loyal,10
USR08693,0,20.0,16,19024.1,4,3,3,Loyal,10
USR08694,1,25.0,5,3042.41,4,2,2,Promising,8
USR08695,0,19.0,17,14097.7,4,3,3,Loyal,10
USR08696,1,56.0,5,5869.75,3,2,2,Promising,7
USR08697,0,19.0,12,8877.77,4,3,2,Loyal,9
USR08698,1,107.0,6,3548.31,2,2,2,At Risk,6
USR08699,0,44.0,13,17325.0,3,3,3,Loyal,9
USR08700,0,33.0,13,13884.66,3,3,3,Loyal,9
USR08701,0,8.0,20,20698.54,4,4,3,Champion,11
USR08702,0,23.0,12,13676.43,4,3,3,Loyal,10
USR08703,0,31.0,18,12750.55,3,3,3,Loyal,9
USR08704,0,11.0,17,31501.75,4,3,3,Loyal,10
USR08705,0,57.0,16,25494.92,3,3,3,Loyal,9
USR08706,0,34.0,13,16024.75,3,3,3,Loyal,9
USR08707,0,31.0,12,9969.74,3,3,2,Promising,8
USR08708,0,8.0,11,15972.12,4,3,3,Loyal,10
USR08709,0,42.0,20,33222.18,3,4,3,Loyal,10
USR08710,0,24.0,22,22231.05,4,4,3,Champion,11
USR08711,0,22.0,11,17044.57,4,3,3,Loyal,10
USR08712,0,29.0,8,14457.71,4,2,3,Loyal,9
USR08713,0,14.0,13,13271.57,4,3,3,Loyal,10
USR08714,0,18.0,15,13437.59,4,3,3,Loyal,10
USR08715,0,20.0,18,18565.94,4,3,3,Loyal,10
USR08716,0,21.0,11,14414.33,4,3,3,Loyal,10
USR08717,0,22.0,16,20652.42,4,3,3,Loyal,10
USR08718,0,28.0,8,9686.41,4,2,2,Promising,8
USR08719,0,26.0,22,27172.97,4,4,3,Champion,11
USR08720,0,27.0,17,17864.89,4,3,3,Loyal,10
USR08721,0,43.0,12,8224.98,3,3,2,Promising,8
USR08722,0,30.0,14,10555.07,4,3,3,Loyal,10
USR08723,0,34.0,10,13362.33,3,3,3,Loyal,9
USR08724,0,11.0,20,22542.12,4,4,3,Champion,11
USR08725,0,40.0,20,15070.58,3,4,3,Loyal,10
USR08726,0,8.0,18,32185.23,4,3,3,Loyal,10
USR08727,0,34.0,14,10418.12,3,3,3,Loyal,9
USR08728,0,31.0,10,13684.18,3,3,3,Loyal,9
USR08729,0,16.0,10,8089.25,4,3,2,Loyal,9
USR08730,0,24.0,13,9798.36,4,3,2,Loyal,9
USR08731,1,150.0,8,2034.16,2,2,2,At Risk,6
USR08732,0,26.0,12,20235.44,4,3,3,Loyal,10
USR08733,0,33.0,20,22122.8,3,4,3,Loyal,10
USR08734,0,40.0,13,11355.04,3,3,3,Loyal,9
USR08735,0,30.0,12,18792.11,4,3,3,Loyal,10
USR08736,0,24.0,22,33726.96,4,4,3,Champion,11
USR08737,0,33.0,11,14350.56,3,3,3,Loyal,9
USR08738,0,15.0,9,13289.49,4,2,3,Loyal,9
USR08739,0,4.0,16,13001.13,4,3,3,Loyal,10
USR08740,0,8.0,17,18741.58,4,3,3,Loyal,10
USR08741,0,33.0,18,23128.88,3,3,3,Loyal,9
USR08742,0,48.0,9,7940.08,3,2,2,Promising,7
USR08743,0,21.0,14,16718.57,4,3,3,Loyal,10
USR08744,0,17.0,16,26338.53,4,3,3,Loyal,10
USR08745,0,38.0,17,25438.69,3,3,3,Loyal,9
USR08746,0,39.0,12,13095.92,3,3,3,Loyal,9
USR08747,0,45.0,8,7748.93,3,2,2,Promising,7
USR08748,0,33.0,12,9414.36,3,3,2,Promising,8
USR08749,0,21.0,8,12531.9,4,2,3,Loyal,9
USR08750,0,41.0,14,18971.22,3,3,3,Loyal,9
USR08751,0,43.0,9,15574.38,3,2,3,Promising,8
USR08752,0,44.0,11,11106.16,3,3,3,Loyal,9
USR08753,0,29.0,19,21691.1,4,3,3,Loyal,10
USR08754,0,51.0,19,16906.94,3,3,3,Loyal,9
USR08755,1,96.0,7,1694.04,2,2,2,At Risk,6
USR08756,0,17.0,11,15736.42,4,3,3,Loyal,10
USR08757,0,42.0,12,11398.25,3,3,3,Loyal,9
USR08758,1,101.0,13,6721.97,2,3,2,Promising,7
USR08759,0,8.0,8,12227.62,4,2,3,Loyal,9
USR08760,0,19.0,17,16874.06,4,3,3,Loyal,10
USR08761,0,46.0,9,15425.29,3,2,3,Promising,8
USR08762,0,43.0,12,13499.51,3,3,3,Loyal,9
USR08763,0,20.0,11,11838.55,4,3,3,Loyal,10
USR08764,0,30.0,12,11449.86,4,3,3,Loyal,10
USR08765,0,20.0,15,17298.05,4,3,3,Loyal,10
USR08766,0,38.0,17,18529.82,3,3,3,Loyal,9
USR08767,0,14.0,14,17637.51,4,3,3,Loyal,10
USR08768,0,37.0,17,22322.0,3,3,3,Loyal,9
USR08769,0,15.0,15,22537.42,4,3,3,Loyal,10
USR08770,0,15.0,17,20829.22,4,3,3,Loyal,10
USR08771,0,51.0,9,16305.66,3,2,3,Promising,8
USR08772,0,18.0,18,17801.73,4,3,3,Loyal,10
USR08773,0,18.0,12,11382.84,4,3,3,Loyal,10
USR08774,1,162.0,7,2716.88,2,2,2,At Risk,6
USR08775,0,14.0,16,22392.61,4,3,3,Loyal,10
USR08776,0,97.0,7,6591.96,2,2,2,At Risk,6
USR08777,0,65.0,19,14392.21,3,3,3,Loyal,9
USR08778,1,27.0,8,5171.97,4,2,2,Promising,8
USR08779,0,43.0,18,19652.0,3,3,3,Loyal,9
USR08780,0,14.0,17,21946.43,4,3,3,Loyal,10
USR08781,0,16.0,13,16037.61,4,3,3,Loyal,10
USR08782,0,22.0,15,15786.82,4,3,3,Loyal,10
USR08783,0,31.0,14,13930.35,3,3,3,Loyal,9
USR08784,0,30.0,15,16513.7,4,3,3,Loyal,10
USR08785,0,19.0,11,5556.58,4,3,2,Loyal,9
USR08786,0,24.0,16,13697.69,4,3,3,Loyal,10
USR08787,0,30.0,13,15414.95,4,3,3,Loyal,10
USR08788,0,18.0,13,8579.85,4,3,2,Loyal,9
USR08789,0,19.0,13,21910.81,4,3,3,Loyal,10
USR08790,0,17.0,9,7137.04,4,2,2,Promising,8
USR08791,0,70.0,8,9708.88,3,2,2,Promising,7
USR08792,0,15.0,16,18601.43,4,3,3,Loyal,10
USR08793,0,14.0,10,11907.82,4,3,3,Loyal,10
USR08794,0,19.0,13,15795.49,4,3,3,Loyal,10
USR08795,0,5.0,15,14020.92,4,3,3,Loyal,10
USR08796,0,21.0,18,20845.24,4,3,3,Loyal,10
USR08797,0,39.0,13,13766.82,3,3,3,Loyal,9
USR08798,0,37.0,21,32297.48,3,4,3,Loyal,10
USR08799,0,22.0,16,14603.66,4,3,3,Loyal,10
USR08800,0,46.0,12,15335.94,3,3,3,Loyal,9
USR08801,0,26.0,13,10665.29,4,3,3,Loyal,10
USR08802,0,21.0,15,19346.52,4,3,3,Loyal,10
USR08803,0,28.0,13,17280.49,4,3,3,Loyal,10
USR08804,0,8.0,14,17671.3,4,3,3,Loyal,10
USR08805,0,12.0,16,16207.31,4,3,3,Loyal,10
USR08806,0,35.0,14,14795.29,3,3,3,Loyal,9
USR08807,0,73.0,9,13103.04,3,2,3,Promising,8
USR08808,0,22.0,16,12661.19,4,3,3,Loyal,10
USR08809,0,18.0,21,29292.62,4,4,3,Champion,11
USR08810,0,13.0,21,22178.04,4,4,3,Champion,11
USR08811,0,24.0,12,11896.56,4,3,3,Loyal,10
USR08812,0,15.0,17,18753.58,4,3,3,Loyal,10
USR08813,0,14.0,17,18571.85,4,3,3,Loyal,10
USR08814,0,23.0,14,12904.78,4,3,3,Loyal,10
USR08815,0,19.0,14,31558.56,4,3,3,Loyal,10
USR08816,0,31.0,14,16600.55,3,3,3,Loyal,9
USR08817,1,88.0,9,6456.66,3,2,2,Promising,7
USR08818,0,11.0,13,12594.97,4,3,3,Loyal,10
